model_family,model_variant,context,split,rag_mode,use_rag,seed,run_id,value,f1,gold_support,pred_support,gold_rate,pred_rate,source_file
deberta,microsoft/deberta-v3-large,window,test,early,True,42.0,,Power: dominance,0.3081481481481481,631.0,719.0,0.04331114009197611,0.04935136248198229,results/logs/deberta_window_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,42.0,,Power: resources,0.3679185232336092,805.0,766.0,0.05525430709039742,0.05257739034937196,results/logs/deberta_window_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,42.0,,Face,0.17850637522768673,267.0,282.0,0.018326583842405108,0.019356167204337978,results/logs/deberta_window_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,42.0,,Security: personal,0.31091180866965623,352.0,317.0,0.02416088956002471,0.021758528382181345,results/logs/deberta_window_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,42.0,,Security: societal,0.3382352941176471,1151.0,1705.0,0.07900336330564899,0.11702930880636969,results/logs/deberta_window_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,42.0,,Tradition,0.34920634920634924,196.0,245.0,0.01345322259592285,0.016816528244903563,results/logs/deberta_window_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,42.0,,Conformity: rules,0.3954104148278906,911.0,1355.0,0.06253002951472304,0.09300569702793603,results/logs/deberta_window_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,42.0,,Conformity: interpersonal,0.09821428571428573,195.0,253.0,0.013384583705127325,0.017365639371267762,results/logs/deberta_window_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,42.0,,Humility,0.0,30.0,0.0,0.0020591667238657424,0.0,results/logs/deberta_window_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,42.0,,Benevolence: caring,0.18985695708712613,324.0,445.0,0.022239000617750016,0.03054430640400851,results/logs/deberta_window_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,42.0,,Benevolence: dependability,0.25109489051094896,288.0,397.0,0.019768000549111125,0.027249639645823324,results/logs/deberta_window_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,42.0,,Universalism: concern,0.37954405422057913,735.0,888.0,0.05044958473471069,0.060951335026425975,results/logs/deberta_window_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,42.0,,Universalism: nature,0.49446494464944657,293.0,520.0,0.02011119500308875,0.035692223213672866,results/logs/deberta_window_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,42.0,,Universalism: tolerance,0.21158690176322417,171.0,226.0,0.011737250326034732,0.015512389319788593,results/logs/deberta_window_rag_seed42_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Self-direction: thought,0.03314917127071823,171.0,10.0,0.011737250326034732,0.0006863889079552475,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Self-direction: action,0.1368421052631579,512.0,248.0,0.03514311208730867,0.017022444917290137,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Stimulation,0.2868525896414343,371.0,382.0,0.02546502848513968,0.02622005628389045,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Hedonism,0.2359882005899705,125.0,214.0,0.008579861349440594,0.014688722630242295,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Achievement,0.3843263553408481,911.0,952.0,0.06253002951472304,0.06534422403733955,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Power: dominance,0.3394131641554322,631.0,630.0,0.04331114009197611,0.04324250120118059,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Power: resources,0.3933224755700325,805.0,1651.0,0.05525430709039742,0.11332280870341135,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Face,0.24086603518267927,267.0,472.0,0.018326583842405108,0.032397556455487676,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Security: personal,0.3760932944606414,352.0,334.0,0.02416088956002471,0.022925389525705265,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Security: societal,0.42424242424242425,1151.0,1984.0,0.07900336330564899,0.1361795593383211,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Tradition,0.43436754176610987,196.0,223.0,0.01345322259592285,0.015306472647402017,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Conformity: rules,0.45433685176686556,911.0,1268.0,0.06253002951472304,0.08703411352872538,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Conformity: interpersonal,0.10691823899371068,195.0,123.0,0.013384583705127325,0.008442583567849543,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Humility,0.0,30.0,0.0,0.0020591667238657424,0.0,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Benevolence: caring,0.2572924457741212,324.0,1013.0,0.022239000617750016,0.06953119637586656,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Benevolence: dependability,0.25609756097560976,288.0,696.0,0.019768000549111125,0.04777266799368522,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Universalism: concern,0.44091149973502913,735.0,1152.0,0.05044958473471069,0.0790720021964445,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Universalism: nature,0.5484351713859911,293.0,378.0,0.02011119500308875,0.025945500720708354,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,42.0,,Universalism: tolerance,0.25757575757575757,171.0,225.0,0.011737250326034732,0.015443750428993068,results/logs/deberta_window_rag_seed42_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Self-direction: thought,0.03686635944700461,171.0,46.0,0.011737250326034732,0.003157388976594138,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Self-direction: action,0.13822894168466524,512.0,877.0,0.03514311208730867,0.0601963072276752,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Stimulation,0.18167701863354038,371.0,917.0,0.02546502848513968,0.06294186285949618,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Hedonism,0.13970588235294118,125.0,147.0,0.008579861349440594,0.010089916946942137,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Achievement,0.29088785046728965,911.0,801.0,0.06253002951472304,0.05497975152721532,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Power: dominance,0.280437756497948,631.0,831.0,0.04331114009197611,0.05703891825108106,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Power: resources,0.359504132231405,805.0,1131.0,0.05525430709039742,0.07763058548973849,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Face,0.11607142857142858,267.0,181.0,0.018326583842405108,0.012423639233989979,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Security: personal,0.27085590465872156,352.0,571.0,0.02416088956002471,0.03919280664424463,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Security: societal,0.3427771948233648,1151.0,1708.0,0.07900336330564899,0.11723522547875627,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Tradition,0.3133159268929504,196.0,187.0,0.01345322259592285,0.012835472578763127,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Conformity: rules,0.3434343434343434,911.0,2158.0,0.06253002951472304,0.1481227263367424,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Conformity: interpersonal,0.07194244604316546,195.0,222.0,0.013384583705127325,0.015237833756606494,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Humility,0.0,30.0,0.0,0.0020591667238657424,0.0,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Benevolence: caring,0.19960474308300397,324.0,688.0,0.022239000617750016,0.04722355686732103,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Benevolence: dependability,0.19414893617021275,288.0,464.0,0.019768000549111125,0.03184844532912348,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Universalism: concern,0.2818791946308725,735.0,457.0,0.05044958473471069,0.03136797309355481,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Universalism: nature,0.49936948297604034,293.0,500.0,0.02011119500308875,0.034319445397762376,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-large,window,test,early,True,7.0,,Universalism: tolerance,0.16279069767441862,171.0,87.0,0.011737250326034732,0.005971583499210653,results/logs/deberta_window_rag_seed7_deberta-v3-large_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Self-direction: thought,0.051502145922746774,171.0,62.0,0.011737250326034732,0.004255611229322534,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Self-direction: action,0.20796758946657665,512.0,969.0,0.03514311208730867,0.06651108518086347,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Stimulation,0.2675,371.0,429.0,0.02546502848513968,0.029446084151280114,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Hedonism,0.31707317073170727,125.0,121.0,0.008579861349440594,0.008305305786258495,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Achievement,0.38762511373976344,911.0,1287.0,0.06253002951472304,0.08833825245384035,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Power: dominance,0.3637640449438202,631.0,793.0,0.04331114009197611,0.054430640400851125,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Power: resources,0.40435835351089583,805.0,847.0,0.05525430709039742,0.058137140503809456,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Face,0.16939890710382516,267.0,99.0,0.018326583842405108,0.006795250188756949,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Security: personal,0.3744493392070484,352.0,556.0,0.02416088956002471,0.03816322328231176,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Security: societal,0.4502617801047121,1151.0,1523.0,0.07900336330564899,0.10453703068158418,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Tradition,0.46276595744680854,196.0,180.0,0.01345322259592285,0.012355000343194453,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Conformity: rules,0.4381625441696113,911.0,787.0,0.06253002951472304,0.05401880705607797,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Conformity: interpersonal,0.06194690265486725,195.0,31.0,0.013384583705127325,0.002127805614661267,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Humility,0.0,30.0,0.0,0.0020591667238657424,0.0,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Benevolence: caring,0.29449423815620995,324.0,457.0,0.022239000617750016,0.03136797309355481,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Benevolence: dependability,0.27812500000000007,288.0,352.0,0.019768000549111125,0.02416088956002471,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Universalism: concern,0.43486874690440813,735.0,1284.0,0.05044958473471069,0.08813233578145377,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Universalism: nature,0.5780730897009966,293.0,309.0,0.02011119500308875,0.021209417255817146,results/logs/deberta_window_rag_seed7_test_metrics.json
deberta,microsoft/deberta-v3-base,window,test,early,True,7.0,,Universalism: tolerance,0.21026894865525678,171.0,647.0,0.011737250326034732,0.04440936234470451,results/logs/deberta_window_rag_seed7_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Self-direction: thought,0.04020100502512563,171.0,28.0,0.011737250326034732,0.0019218889422746928,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Self-direction: action,0.11419249592169657,512.0,101.0,0.03514311208730867,0.006932527970347999,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Stimulation,0.1565217391304348,371.0,549.0,0.02546502848513968,0.03768275104674308,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Hedonism,0.17730496453900707,125.0,157.0,0.008579861349440594,0.010776305854897385,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Achievement,0.2497048406139315,911.0,2477.0,0.06253002951472304,0.1700185325005148,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Power: dominance,0.12729498164014688,631.0,186.0,0.04331114009197611,0.012766833687967603,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Power: resources,0.16493506493506493,805.0,735.0,0.05525430709039742,0.05044958473471069,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Face,0.17772511848341235,267.0,577.0,0.018326583842405108,0.039604639989017774,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Security: personal,0.22011585044760398,352.0,1547.0,0.02416088956002471,0.10618436406067679,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Security: societal,0.22972798762408145,1151.0,6606.0,0.07900336330564899,0.4534285125952365,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Tradition,0.2379654859218892,196.0,905.0,0.01345322259592285,0.062118196169949895,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Conformity: rules,0.2993232691306611,911.0,2931.0,0.06253002951472304,0.20118058892168303,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Conformity: interpersonal,0.06925031766200762,195.0,2953.0,0.013384583705127325,0.20269064451918456,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Humility,0.03645833333333334,30.0,354.0,0.0020591667238657424,0.02429816734161576,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Benevolence: caring,0.13149847094801223,324.0,2946.0,0.022239000617750016,0.2022101722836159,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Benevolence: dependability,0.09876543209876545,288.0,1332.0,0.019768000549111125,0.09142700253963897,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Universalism: concern,0.2999345121152586,735.0,792.0,0.05044958473471069,0.054362001510055595,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Universalism: nature,0.4623115577889447,293.0,304.0,0.02011119500308875,0.020866222801839522,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,none,False,,,Universalism: tolerance,0.1496062992125984,171.0,337.0,0.011737250326034732,0.02313130619809184,results/logs/gemma_doc_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Self-direction: thought,0.07339449541284403,171.0,47.0,0.011737250326034732,0.003226027867389663,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Self-direction: action,0.1182108626198083,512.0,114.0,0.03514311208730867,0.007824833550689822,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Stimulation,0.15676959619952494,371.0,471.0,0.02546502848513968,0.03232891756469215,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Hedonism,0.23673469387755103,125.0,120.0,0.008579861349440594,0.00823666689546297,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Achievement,0.2734288864388093,911.0,1810.0,0.06253002951472304,0.12423639233989979,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Power: dominance,0.13986013986013987,631.0,227.0,0.04331114009197611,0.015581028210584116,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Power: resources,0.26071638285378745,805.0,898.0,0.05525430709039742,0.061637723934381224,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Face,0.1687074829931973,267.0,468.0,0.018326583842405108,0.03212300089230558,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Security: personal,0.21227768215720022,352.0,1391.0,0.02416088956002471,0.09547669709657491,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Security: societal,0.24701873935264057,1151.0,4719.0,0.07900336330564899,0.32390692566408125,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Tradition,0.24446583253128007,196.0,843.0,0.01345322259592285,0.05786258494062736,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Conformity: rules,0.3318858560794044,911.0,2313.0,0.06253002951472304,0.15876175441004872,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Conformity: interpersonal,0.06991260923845194,195.0,2208.0,0.013384583705127325,0.15155467087651864,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Humility,0.028901734104046242,30.0,316.0,0.0020591667238657424,0.021689889491385818,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Benevolence: caring,0.14617169373549882,324.0,2262.0,0.022239000617750016,0.15526117097947698,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Benevolence: dependability,0.1214109926168991,288.0,931.0,0.019768000549111125,0.06390280733063354,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Universalism: concern,0.31542699724517903,735.0,717.0,0.05044958473471069,0.04921408470039124,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Universalism: nature,0.5301914580265096,293.0,386.0,0.02011119500308875,0.026494611847072552,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,doc,test,early,True,,,Universalism: tolerance,0.16851441241685144,171.0,280.0,0.011737250326034732,0.019218889422746927,results/logs/gemma_doc_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Self-direction: thought,0.08771929824561403,171.0,57.0,0.011737250326034732,0.003912416775344911,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Self-direction: action,0.09872611464968152,512.0,116.0,0.03514311208730867,0.00796211133228087,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Stimulation,0.1590909090909091,371.0,333.0,0.02546502848513968,0.02285675063490974,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Hedonism,0.18649517684887462,125.0,186.0,0.008579861349440594,0.012766833687967603,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Achievement,0.26074498567335247,911.0,2579.0,0.06253002951472304,0.17701969936165832,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Power: dominance,0.191512513601741,631.0,288.0,0.04331114009197611,0.019768000549111125,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Power: resources,0.18240690771721532,805.0,1048.0,0.05525430709039742,0.07193355755370993,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Face,0.18388195232690124,267.0,614.0,0.018326583842405108,0.04214427894845219,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Security: personal,0.2241826673585885,352.0,1575.0,0.02416088956002471,0.10810625300295147,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Security: societal,0.21730790928579488,1151.0,7712.0,0.07900336330564899,0.5293431258150868,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Tradition,0.24067022086824066,196.0,1117.0,0.01345322259592285,0.07666964101860115,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Conformity: rules,0.31742738589211617,911.0,2945.0,0.06253002951472304,0.20214153339282037,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Conformity: interpersonal,0.08113590263691683,195.0,1284.0,0.013384583705127325,0.08813233578145377,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Humility,0.041237113402061855,30.0,67.0,0.0020591667238657424,0.004598805683300158,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Benevolence: caring,0.15714285714285717,324.0,2196.0,0.022239000617750016,0.15073100418697233,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Benevolence: dependability,0.1308562197092084,288.0,950.0,0.019768000549111125,0.06520694625574851,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Universalism: concern,0.3269546200109349,735.0,1094.0,0.05044958473471069,0.07509094653030407,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Universalism: nature,0.5129770992366411,293.0,362.0,0.02011119500308875,0.024847278467979957,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,none,False,,,Universalism: tolerance,0.16816816816816815,171.0,162.0,0.011737250326034732,0.011119500308875008,results/logs/gemma_sentence_no_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,early,True,,,Self-direction: thought,0.11406844106463877,171.0,92.0,0.011737250326034732,0.006314777953188276,results/logs/gemma_sentence_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,early,True,,,Self-direction: action,0.13199426111908177,512.0,185.0,0.03514311208730867,0.012698194797172078,results/logs/gemma_sentence_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,early,True,,,Stimulation,0.16142270861833108,371.0,360.0,0.02546502848513968,0.024710000686388907,results/logs/gemma_sentence_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,early,True,,,Hedonism,0.2545454545454545,125.0,150.0,0.008579861349440594,0.010295833619328712,results/logs/gemma_sentence_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,early,True,,,Achievement,0.28550565899963487,911.0,1828.0,0.06253002951472304,0.12547189237421924,results/logs/gemma_sentence_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,early,True,,,Power: dominance,0.20997920997921,631.0,331.0,0.04331114009197611,0.02271947285331869,results/logs/gemma_sentence_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,early,True,,,Power: resources,0.2683673469387755,805.0,1155.0,0.05525430709039742,0.07927791886883108,results/logs/gemma_sentence_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,early,True,,,Face,0.19499341238471676,267.0,492.0,0.018326583842405108,0.033770334271398174,results/logs/gemma_sentence_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,early,True,,,Security: personal,0.2139219015280136,352.0,1415.0,0.02416088956002471,0.09712403047566752,results/logs/gemma_sentence_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,early,True,,,Security: societal,0.24487278334618348,1151.0,5334.0,0.07900336330564899,0.366119843503329,results/logs/gemma_sentence_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,early,True,,,Tradition,0.2590579710144928,196.0,908.0,0.01345322259592285,0.062324112842336465,results/logs/gemma_sentence_rag_test_metrics.json
gemma,google/gemma-3-12b-it,sentence,test,early,True,,,Conformity: rules,0.33882499222878465,911.0,2306.0,0.06253002951472304,0.15828128217448006,results/logs/gemma_sentence_rag_test_metrics.json
